Time (s),T (C),RH,v (m/s)
48.6766586,23.793396,59.182972,1.46E-01
48.6856422,23.7998962,59.181015,1.43E-01
48.6946259,23.8055115,59.182888,1.42E-01
48.7036285,23.8106689,59.1890259,1.39E-01
48.7126694,23.8163452,59.1970024,1.36E-01
48.7217026,23.8220825,59.2056351,1.37E-01
48.7307243,23.8280945,59.212841,1.37E-01
48.7397652,23.8338928,59.2121048,1.37E-01
48.7488251,23.8391418,59.21241,1.37E-01
48.7578926,23.8426208,59.218235,1.37E-01
48.766964,23.8459167,59.2255478,1.37E-01
48.7760315,23.8493652,59.2305069,1.38E-01
48.7850685,23.8516846,59.2378845,1.39E-01
48.7940788,23.8528442,59.2477989,1.39E-01
48.803093,23.8533325,59.2504845,1.37E-01
48.8121338,23.8518066,59.2508774,1.36E-01
48.8212051,23.8482971,59.2518463,1.36E-01
48.8302689,23.84375,59.2494545,1.35E-01
48.8393288,23.8377075,59.248848,1.34E-01
48.8483849,23.8314514,59.2483826,1.34E-01
48.8574142,23.8261108,59.2480583,1.32E-01
48.8664017,23.8217163,59.2499924,1.31E-01
48.8753586,23.8193359,59.2543373,1.29E-01
48.8843002,23.8200073,59.259243,1.30E-01
48.8932533,23.8229065,59.2673798,1.31E-01
48.9022217,23.8280945,59.2798996,1.34E-01
48.9112091,23.8353577,59.2926674,1.36E-01
48.9202118,23.8440247,59.3054123,1.39E-01
48.9292221,23.8538208,59.3224525,1.43E-01
48.9382286,23.8626099,59.3418579,1.47E-01
48.9472504,23.8696594,59.3549919,1.53E-01
48.9562988,23.8734741,59.3643188,1.57E-01
48.965332,23.87323,59.3772964,1.64E-01
48.9743652,23.868927,59.3830872,1.69E-01
48.9834099,23.8546753,59.3808479,1.75E-01
48.992485,23.8321228,59.3723488,1.79E-01
49.0015793,23.8027344,59.3573341,1.83E-01
49.0106735,23.7633667,59.3491783,1.88E-01
49.0197525,23.7055054,59.2980919,1.92E-01
49.0288315,23.6375427,59.2357178,1.95E-01
49.0379028,23.5625,59.1742592,1.98E-01
49.0469666,23.4907837,59.1046982,1.99E-01
49.0560226,23.4196167,59.0187492,2.02E-01
49.0650635,23.3444824,58.9210091,2.03E-01
49.0740891,23.2666016,58.8290215,2.05E-01
49.0830879,23.1884766,58.7323685,2.05E-01
49.0920639,23.1090088,58.6404724,2.08E-01
49.1010399,23.0422363,58.5406723,2.09E-01
49.1100121,22.9803772,58.4637871,2.10E-01
49.1189804,22.9197998,58.3638725,2.10E-01
49.1279793,22.864502,58.2645721,2.14E-01
49.136982,22.815033,58.1751099,2.18E-01
49.1459961,22.7733154,58.1118279,2.24E-01
49.1550179,22.7400818,58.0488281,2.29E-01
49.1640625,22.7160339,57.9829941,2.32E-01
49.1731148,22.6980896,57.9374924,2.34E-01
49.1821671,22.6858215,57.917202,2.36E-01
49.1912079,22.671051,57.9341469,2.39E-01
49.2002335,22.656189,57.9598961,2.40E-01
49.2092476,22.6494446,57.9554253,2.41E-01
49.2182655,22.651001,57.9473953,2.40E-01
49.2273026,22.6602173,57.9501801,2.38E-01
49.2363319,22.6773987,57.9582329,2.37E-01
49.2453346,22.7013245,57.9651527,2.34E-01
49.2543182,22.7288513,57.9874039,2.32E-01
49.2633171,22.7592163,58.0258484,2.31E-01
49.2723465,22.7936096,58.0721359,2.30E-01
49.2813339,22.8295593,58.1099281,2.27E-01
49.2902794,22.8656006,58.1228714,2.26E-01
49.2992058,22.8985901,58.124012,2.26E-01
49.3081207,22.923645,58.134407,2.25E-01
49.3170357,22.9402771,58.1474915,2.23E-01
49.3259468,22.9516296,58.1481743,2.22E-01
49.3348923,22.9532166,58.1459465,2.22E-01
49.3438454,22.9471436,58.1419449,2.18E-01
49.3527946,22.934082,58.1305428,2.16E-01
49.3617897,22.9129028,58.1148796,2.13E-01
49.3708267,22.8757629,58.1417847,2.12E-01
49.3798485,22.8291321,58.1619186,2.13E-01
49.3888321,22.7731628,58.108078,2.13E-01
49.3978271,22.6853638,58.1736679,2.18E-01
49.4068298,22.5821838,58.0754509,2.23E-01
49.4158401,22.5289307,57.9258919,2.29E-01
49.424839,22.4664001,57.8360901,2.32E-01
49.4337959,22.3993835,57.73489,2.38E-01
49.4427338,22.3273926,57.6252823,2.41E-01
49.4517059,22.2554932,57.5093994,2.43E-01
49.4606857,22.1829529,57.3912926,2.46E-01
49.4696159,22.1145935,57.2129059,2.51E-01
49.4785538,22.0550842,57.0742264,2.55E-01
49.4875259,22.0024109,56.9814568,2.56E-01
49.496521,21.9476013,56.9140663,2.57E-01
49.5055466,21.8977661,56.8231392,2.61E-01
49.5145988,21.8645325,56.7277069,2.62E-01
49.5236588,21.8413391,56.6447792,2.64E-01
49.5327225,21.8486023,56.5112648,2.66E-01
49.5417824,21.854187,56.5932808,2.71E-01
49.5508308,21.8544006,56.6200256,2.72E-01
49.5598526,21.859314,56.6293526,2.74E-01
49.5688858,21.8705139,56.6403503,2.74E-01
49.5779343,21.8863831,56.6677399,2.73E-01
49.5870018,21.9057922,56.7095871,2.71E-01
49.5960541,21.9280701,56.7591667,2.69E-01
49.6050987,21.9508057,56.8177872,2.66E-01
49.6141281,21.9712524,56.8776855,2.64E-01
49.6231461,21.9890747,56.9395676,2.61E-01
49.6321602,22.0022583,56.9917908,2.58E-01
49.6411476,22.0114441,57.0119934,2.59E-01
49.6501389,22.015625,57.0085411,2.60E-01
49.6591568,22.0148315,57.0093346,2.62E-01
49.66819,22.0134888,56.9944077,2.63E-01
49.6772346,22.0183411,56.9659767,2.63E-01
49.6862679,22.0183716,56.9822426,2.60E-01
49.6952782,22.0244141,56.9499359,2.58E-01
49.7042923,22.05896,56.9261322,2.59E-01
49.7133026,22.1066895,56.9762535,2.58E-01
49.7222939,22.1704407,57.0136909,2.56E-01
49.7312737,22.2543945,57.1999741,2.56E-01
49.7402496,22.3635864,57.2917404,2.54E-01
49.7492142,22.5006409,57.3808365,2.52E-01
49.7581863,22.6506348,57.5252457,2.48E-01
49.7671852,22.7734985,57.6277924,2.43E-01
49.7762146,22.8790894,57.7348099,2.36E-01
49.785244,22.9642334,57.7832527,2.29E-01
49.7942696,22.9993896,57.9210091,2.21E-01
49.8032837,23.0329285,58.1179123,2.17E-01
49.8122826,23.0860291,58.1444511,2.13E-01
49.8212662,23.1157227,58.189415,2.10E-01
49.8302612,23.1252747,58.2502785,2.05E-01
49.8392677,23.1197815,58.3268661,2.02E-01
49.8482971,23.1188965,58.3829269,2.01E-01
49.8573456,23.1232605,58.3985138,2.05E-01
49.866394,23.1184998,58.4199066,2.11E-01
49.8754616,23.1170349,58.3980675,2.22E-01
49.8845482,23.1155396,58.360714,2.35E-01
49.8936386,23.1019897,58.3612785,2.49E-01
49.9026985,23.0915222,58.3613586,2.62E-01
49.9117622,23.0826111,58.3551064,2.72E-01
49.9208336,23.0715637,58.3680267,2.83E-01
49.929882,23.0639954,58.3649864,2.93E-01
49.9389381,23.0586243,58.3603516,3.01E-01
49.9479866,23.0522461,58.3650246,3.10E-01
49.9570312,23.0443115,58.3739929,3.16E-01
49.9660454,23.0323181,58.3971748,3.20E-01
49.9750366,23.0174561,58.4098625,3.25E-01
49.9840431,23.0005188,58.3932762,3.27E-01
49.9930763,22.9750061,58.3784828,3.27E-01
50.0021057,22.9440918,58.3481178,3.30E-01
50.0111313,22.9070435,58.3104744,3.32E-01
50.0201454,22.8642273,58.2589874,3.33E-01
50.0291443,22.8156128,58.1934853,3.38E-01
50.0381508,22.7612915,58.1161842,3.40E-01
50.0471725,22.7010498,58.0288467,3.42E-01
50.0562401,22.6353455,57.9302597,3.40E-01
50.0652885,22.5645142,57.8145332,3.41E-01
50.0743141,22.4902039,57.6916084,3.42E-01
50.0833092,22.4107361,57.5818825,3.40E-01
50.092289,22.3408203,57.4476013,3.36E-01
50.1012878,22.2783813,57.3324966,3.33E-01
50.1103134,22.2080383,57.2822647,3.33E-01
50.1193771,22.1405334,57.1931076,3.34E-01
50.128437,22.0791626,57.1014099,3.38E-01
50.1374931,22.0252686,57.0258865,3.43E-01
50.146534,21.9804382,56.965519,3.44E-01
50.1555367,21.9430847,56.9246483,3.44E-01
50.164505,21.9159546,56.8994865,3.44E-01
50.1734734,21.9007874,56.8940773,3.44E-01
50.1824417,21.9000549,56.9064903,3.45E-01
50.1914253,21.9170837,56.9417305,3.44E-01
50.2004547,21.9523926,57.0064888,3.43E-01
50.2095032,22.0093994,57.0962677,3.39E-01
50.2185478,22.0900879,57.2129593,3.33E-01
50.2276001,22.1974487,57.3497162,3.22E-01
50.2366409,22.3258362,57.5187454,3.12E-01
50.2456779,22.4764404,57.7021904,3.04E-01
50.2547112,22.646759,57.9073677,2.95E-01
50.2637367,22.8324585,58.123642,2.89E-01
50.2727432,23.0279236,58.3525658,2.87E-01
50.2817192,23.2286377,58.5662117,2.87E-01
50.2907028,23.4165649,58.7548065,2.90E-01
50.2997208,23.5802917,58.9018822,2.95E-01
50.3087807,23.7102661,59.0370483,3.02E-01
50.3178444,23.7964172,59.148056,3.10E-01
50.326889,23.8269653,59.191288,3.16E-01
50.3359222,23.8147278,59.1901779,3.19E-01
50.3449669,23.7539978,59.139679,3.20E-01
50.3539925,23.6462402,59.0332031,3.22E-01
50.3629875,23.4963989,58.9023781,3.26E-01
50.3719711,23.3301392,58.7163925,3.30E-01
50.3809662,23.1517029,58.5071754,3.37E-01
50.3899841,22.9681702,58.2889557,3.46E-01
50.3990059,22.8023376,58.1248169,3.57E-01
50.4080353,22.6567078,57.9133911,3.71E-01
50.4170761,22.4994507,57.6829262,3.88E-01
50.426136,22.3424988,57.4697723,4.07E-01
50.4351883,22.2171631,57.3353844,4.21E-01
50.4442368,22.1274109,57.2222366,4.31E-01
50.453289,22.0517578,57.1191788,4.35E-01
50.4623528,21.9854431,57.013237,4.40E-01
50.4714012,21.9182739,56.882782,4.46E-01
50.4804382,21.8445435,56.7290115,4.48E-01
50.4894753,21.7598267,56.5736465,4.51E-01
50.4985046,21.6799011,56.4221458,4.51E-01
50.5075188,21.6112976,56.2984772,4.49E-01
50.5165253,21.5602722,56.2168541,4.47E-01
50.5255318,21.5235596,56.1634407,4.49E-01
50.5345497,21.4966736,56.1196747,4.48E-01
50.5435944,21.4870911,56.1228447,4.47E-01
50.5526543,21.4963989,56.223423,4.47E-01
50.5617027,21.5248413,56.3166695,4.47E-01
50.5707245,21.5525208,56.3870659,4.46E-01
50.5797272,21.5804138,56.423008,4.47E-01
50.5887184,21.604248,56.4261856,4.50E-01
50.5977287,21.6214905,56.4308472,4.51E-01
50.6067696,21.6343994,56.4393692,4.52E-01
50.615799,21.6428223,56.4509697,4.48E-01
50.6248131,21.6515503,56.465374,4.45E-01
50.6338158,21.6618958,56.4741249,4.44E-01
50.6428375,21.6725464,56.4839172,4.41E-01
50.6518669,21.6840515,56.4976768,4.37E-01
50.6608658,21.6973877,56.5138588,4.32E-01
50.6698456,21.7107239,56.5441208,4.24E-01
50.6787987,21.7197571,56.5567245,4.16E-01
50.6877708,21.7276306,56.5671997,4.08E-01
50.6967926,21.7337341,56.5798454,3.97E-01
50.7058334,21.7382507,56.5880356,3.87E-01
50.7148705,21.7451172,56.5964165,3.77E-01
50.723938,21.7515564,56.5938187,3.67E-01
50.7330399,21.7542725,56.5831108,3.59E-01
50.7421265,21.7550659,56.5731468,3.52E-01
50.7511978,21.7550354,56.5638123,3.43E-01
50.7602692,21.7509766,56.5503311,3.35E-01
50.769352,21.7468567,56.5497284,3.28E-01
50.7784042,21.7470703,56.5421638,3.21E-01
50.7874413,21.7458496,56.5274162,3.15E-01
50.7964745,21.7430115,56.5092316,3.10E-01
50.8055,21.7392883,56.492794,3.06E-01
50.8144913,21.7360535,56.4811096,3.01E-01
50.8234825,21.7300415,56.4913216,2.94E-01
50.8324814,21.7214355,56.5165863,2.87E-01
50.8415222,21.7128906,56.5289841,2.82E-01
50.8505707,21.7055664,56.5368462,2.76E-01
50.8595886,21.7008362,56.5449181,2.68E-01
50.8685684,21.6981506,56.5541763,2.59E-01
50.8775368,21.6986694,56.5435295,2.49E-01
50.8865395,21.7012024,56.5527153,2.38E-01
50.8955269,21.7035828,56.5850334,2.26E-01
50.9045219,21.7050476,56.6052933,2.16E-01
50.9135284,21.7069092,56.6193504,2.06E-01
50.9225616,21.7084656,56.6390228,1.95E-01
50.9316101,21.7107544,56.6631775,1.81E-01
50.94067,21.7138062,56.6862411,1.67E-01
50.9497414,21.7174072,56.7087822,1.55E-01
50.9588165,21.7203369,56.7336273,1.43E-01
50.9678955,21.7236328,56.7565079,1.32E-01
50.9769402,21.7271423,56.777317,1.21E-01
50.9859543,21.7305298,56.7961922,1.12E-01
50.9949913,21.7335815,56.814827,1.04E-01
51.0040398,21.7360535,56.8325882,9.42E-02
51.0130577,21.7371826,56.8489265,8.67E-02
51.0220833,21.73703,56.8629189,8.01E-02
51.0311394,21.7361145,56.8739052,7.54E-02
51.040184,21.7344666,56.8826904,7.37E-02
51.0491867,21.7320251,56.888916,7.37E-02
51.0581779,21.7285767,56.8918953,7.32E-02
51.0671997,21.7241821,56.892704,7.37E-02
51.0762138,21.7191467,56.8899918,7.58E-02
51.085228,21.7128601,56.8865356,7.73E-02
51.0942421,21.7059326,56.8795013,8.14E-02
51.1032639,21.697876,56.8702927,8.63E-02
51.1123047,21.6888733,56.8596535,9.05E-02
51.1213799,21.6751099,56.8601418,9.60E-02
51.130455,21.6609192,56.8561897,1.02E-01
51.139492,21.6496277,56.8195992,1.07E-01
51.1484947,21.6422119,56.7625694,1.13E-01
51.1575317,21.6364136,56.7108803,1.18E-01
51.1665802,21.6339111,56.6584587,1.26E-01
51.1756248,21.6365967,56.6028709,1.35E-01
51.1846695,21.6444397,56.5472412,1.46E-01
51.193718,21.6567383,56.4982414,1.57E-01
51.2027245,21.6737976,56.4579086,1.68E-01
51.2117119,21.6958618,56.4254417,1.79E-01
51.2206917,21.7224121,56.3998947,1.86E-01
51.2296753,21.7515259,56.3876076,1.94E-01
51.2386818,21.7824097,56.3896599,1.99E-01
51.2476807,21.8126221,56.4074402,2.05E-01
51.2566795,21.8425903,56.4342918,2.12E-01
51.2657204,21.8681641,56.4706039,2.16E-01
51.2747879,21.8893433,56.5165329,2.22E-01
51.2838478,21.9059448,56.5663757,2.26E-01
51.2928734,21.9191284,56.6121712,2.31E-01
51.3018761,21.9290466,56.6531906,2.31E-01
51.3108635,21.9357605,56.6939888,2.31E-01
51.3198471,21.938324,56.7506866,2.32E-01
51.3288536,21.9468689,56.7825317,2.29E-01
51.3378754,21.9568176,56.8093071,2.27E-01
51.3469162,21.96875,56.8321533,2.27E-01
51.3559837,21.9825745,56.8581238,2.23E-01
51.3650703,21.9987793,56.8874474,2.20E-01
51.374157,22.0178833,56.9223289,2.22E-01
51.3832321,22.0410461,56.9603271,2.21E-01
51.3922844,22.0673523,57.0024261,2.24E-01
51.4013214,22.0964355,57.0458832,2.24E-01
51.4103699,22.1251831,57.0961456,2.25E-01
51.419426,22.1530151,57.1534691,2.25E-01
51.4284744,22.1794434,57.2141113,2.23E-01
51.4375191,22.2016907,57.28162,2.25E-01
51.4465408,22.2201233,57.3488541,2.19E-01
51.4555702,22.2361755,57.4115524,2.13E-01
51.4646301,22.2509766,57.4625893,2.02E-01
51.47369,22.2669373,57.4831772,1.93E-01
51.4827423,22.2787476,57.4976921,1.91E-01
51.4917755,22.2869568,57.4975624,1.88E-01
51.5008011,22.2874146,57.4981766,1.83E-01
51.509819,22.2790527,57.4989624,1.85E-01
51.5188332,22.2660828,57.4931984,2.01E-01
51.5278397,22.2515259,57.4897118,2.29E-01
51.5368919,22.237854,57.482357,2.64E-01
51.5459633,22.2271423,57.4698868,2.99E-01
51.5550575,22.209259,57.465847,3.34E-01
51.5641518,22.190094,57.4428787,3.64E-01
51.573246,22.1695557,57.3955727,3.91E-01
51.5823441,22.1430054,57.302021,4.07E-01
51.591423,22.0969849,57.1644707,4.17E-01
51.6004982,22.021637,56.9283409,4.21E-01
51.6095657,21.9049377,56.647747,4.21E-01
51.6186295,21.7570801,56.4156876,4.19E-01
51.6276741,21.6033325,56.0883217,4.17E-01
51.6367035,21.4309998,55.8798599,4.13E-01
51.6457176,21.3348389,55.6978645,4.03E-01
51.6547279,21.2631836,55.5329628,3.93E-01
51.6637573,21.2159729,55.3928909,3.82E-01
51.672802,21.1976318,55.3575172,3.75E-01
51.6818581,21.2080994,55.4068794,3.72E-01
51.6909065,21.2348328,55.5126534,3.73E-01
51.6999397,21.2535706,55.6879501,3.75E-01
51.7089539,21.2593079,55.9404564,3.73E-01
51.7180176,21.2991028,56.1066017,3.70E-01
51.7271233,21.3006592,56.13517,3.75E-01
51.7362251,21.3006897,56.1441727,3.92E-01
51.745327,21.3207092,56.1790466,4.16E-01
51.7544174,21.3781738,56.2800636,4.42E-01
51.763504,21.4676819,56.3930855,4.69E-01
51.7725601,21.5897217,56.5682755,4.94E-01
51.7815933,21.7364807,56.7726059,5.12E-01
51.7906227,21.876709,56.9648209,5.33E-01
51.799675,21.9918823,57.1164246,5.47E-01
51.8087463,22.075531,57.2297859,5.48E-01
51.8178177,22.1316833,57.3181076,5.41E-01
51.82687,22.1695557,57.3825645,5.32E-01
51.835907,22.2010803,57.4368896,5.28E-01
51.8449516,22.2259521,57.4727936,5.30E-01
51.8540001,22.1928101,57.5569077,5.40E-01
51.8630562,22.162323,57.4857407,5.55E-01
51.8721123,22.1234131,57.4140892,5.70E-01
51.8811646,22.0669861,57.4054375,5.91E-01
51.8902321,22.0387268,57.3622704,6.09E-01
51.8993263,22.0095825,57.2719231,6.29E-01
51.9084167,22.0123291,57.2243385,6.43E-01
51.9175186,22.0741272,57.2415581,6.53E-01
51.9266205,22.1323547,57.2868423,6.61E-01
51.9357185,22.1907959,57.378006,6.66E-01
51.9447937,22.2418213,57.4266739,6.66E-01
51.9538727,22.231781,57.4336281,6.61E-01
51.9629555,22.149353,57.445137,6.56E-01
51.9720039,22.0492859,57.1661453,6.51E-01
51.9810219,21.9380493,56.8372307,6.46E-01
51.9900475,21.8260193,56.529213,6.40E-01
51.9990921,21.7306519,56.2811966,6.39E-01
52.0081482,21.65625,56.1809235,6.33E-01
52.0172348,21.6078186,56.1218185,6.28E-01
52.0263329,21.581604,56.1863899,6.24E-01
52.0354233,21.5762329,56.2912827,6.21E-01
52.0445137,21.5845642,56.372612,6.18E-01
52.0535965,21.5989075,56.4128456,6.14E-01
52.062664,21.616394,56.3948555,6.10E-01
52.0717392,21.6348267,56.3221703,6.03E-01
52.0808144,21.6486816,56.229538,5.96E-01
52.0898743,21.6548157,56.1574478,5.89E-01
52.098938,21.6584778,56.1216049,5.81E-01
52.1080055,21.6632996,56.1423836,5.75E-01
52.117054,21.6617737,56.2199516,5.65E-01
52.126091,21.668396,56.2919159,5.55E-01
52.1351318,21.6807556,56.347126,5.45E-01
52.1441765,21.6955261,56.3928299,5.32E-01
52.1532249,21.7138672,56.4383011,5.23E-01
52.1622581,21.7297363,56.4777069,5.14E-01
52.1712608,21.7414246,56.4599266,5.08E-01
52.1802216,21.745697,56.4273949,5.01E-01
52.1891785,21.7310791,56.3912888,4.97E-01
52.1981812,21.7044983,56.331398,4.92E-01
52.2072334,21.6640015,56.2781525,4.84E-01
52.2162857,21.6160583,56.2012672,4.78E-01
52.2253418,21.5635376,56.1268692,4.72E-01
52.2343941,21.5123291,56.0525475,4.70E-01
52.2434464,21.47052,55.9659081,4.69E-01
52.252491,21.4356995,55.906971,4.70E-01
52.2615204,21.4092102,55.8833466,4.66E-01
52.2705612,21.3909912,55.8729095,4.64E-01
52.2796288,21.3822021,55.871357,4.65E-01
52.2887115,21.3857117,55.8813324,4.62E-01
52.2977905,21.4029236,55.9137878,4.63E-01
52.3068466,21.4345398,55.9789581,4.65E-01
52.3158875,21.4820557,56.0816422,4.68E-01
52.3249397,21.5469055,56.2191658,4.71E-01
52.333992,21.6280518,56.3815193,4.73E-01
52.3430328,21.7175903,56.5594177,4.78E-01
52.3520546,21.8150635,56.7126198,4.78E-01
52.3610458,21.9139404,56.8477516,4.77E-01
52.3700142,22.0091248,56.9950027,4.76E-01
52.3790054,22.0974731,57.1521149,4.77E-01
52.3880081,22.1760559,57.2677917,4.75E-01
52.3969917,22.2431641,57.3207016,4.76E-01
52.4060059,22.284729,57.3408966,4.80E-01
52.4150467,22.2965088,57.3244171,4.90E-01
52.4240875,22.2727051,57.2861023,5.01E-01
52.4331284,22.221344,57.2042389,5.09E-01
52.4422073,22.146698,57.0877953,5.13E-01
52.4512863,22.0596008,56.9529343,5.17E-01
52.4603767,21.9697266,56.8194695,5.22E-01
52.4694595,21.8937683,56.6844711,5.25E-01
52.4785461,21.83078,56.5918159,5.29E-01
52.4876251,21.792511,56.5152397,5.30E-01
52.4967079,21.7732239,56.4469337,5.28E-01
52.5057983,21.7634583,56.3876495,5.22E-01
52.5148773,21.7818604,56.3087044,5.17E-01
52.5239563,21.7642212,56.2289581,5.04E-01
52.5330467,21.7006226,56.1439819,4.92E-01
52.5421371,21.6074524,56.0035896,4.86E-01
52.5512238,21.4985962,55.8536606,4.76E-01
52.5602951,21.3847046,55.7500191,4.59E-01
52.5693436,21.283844,55.6744576,4.46E-01
52.5783691,21.2094421,55.6178284,4.36E-01
52.5873718,21.1730042,55.5864563,4.27E-01
52.5963974,21.1695251,55.5894432,4.20E-01
52.6054382,21.1928406,55.6231499,4.18E-01
52.6144867,21.2269592,55.7265587,4.23E-01
52.6235428,21.2793884,55.7969513,4.32E-01
52.6325874,21.3454895,55.8890419,4.38E-01
52.641613,21.4205322,56.0060158,4.48E-01
52.6506195,21.5018921,56.1341095,4.61E-01
52.6596146,21.5821228,56.2728539,4.77E-01
52.668602,21.6698608,56.4182587,4.99E-01
52.6776199,21.7432556,56.5422668,5.13E-01
52.6866379,21.8057251,56.6481819,5.23E-01
52.6956329,21.8533936,56.7175217,5.22E-01
52.7046204,21.8875122,56.7624931,5.29E-01
52.7136154,21.9076233,56.7927055,5.44E-01
52.7225952,21.9189148,56.7886543,5.57E-01
52.7315674,21.9228821,56.7614746,5.69E-01
52.740551,21.9194031,56.7289963,5.78E-01
52.7495384,21.9127197,56.7019806,5.84E-01
52.7584991,21.9108887,56.6955261,5.88E-01
52.7674408,21.9216614,56.7189102,5.89E-01
52.7763634,21.9496765,56.7822227,5.90E-01
52.7852936,21.9985657,56.8817673,5.89E-01
52.7942543,22.0637512,57.0125389,5.85E-01
52.8032799,22.1358337,57.162075,5.79E-01
52.8123322,22.1968689,57.2988052,5.75E-01
52.821373,22.2424622,57.3999405,5.69E-01
52.8304024,22.2687378,57.4651413,5.59E-01
52.8394318,22.2807312,57.4949722,5.50E-01
52.8484573,22.2717896,57.5006561,5.38E-01
52.8574638,22.2372742,57.4510345,5.27E-01
52.8664932,22.1804504,57.3213348,5.19E-01
52.8755455,22.1013794,57.1525116,5.07E-01
52.8845901,22.012146,56.9389038,4.94E-01
52.8936195,21.92099,56.6942215,4.80E-01
52.902626,21.8179932,56.5168571,4.66E-01
52.9116402,21.7206421,56.3928261,4.55E-01
52.9206696,21.65271,56.2591972,4.43E-01
52.9297333,21.6064453,56.170578,4.31E-01
52.9388008,21.583374,56.1477051,4.20E-01
52.9478569,21.5812683,56.1854134,4.10E-01
52.9569283,21.5942993,56.2514229,4.00E-01
52.9660034,21.617157,56.3360443,3.92E-01
52.975071,21.64328,56.4066696,3.83E-01
52.9841347,21.6688232,56.4567642,3.72E-01
52.9932098,21.6917419,56.4799385,3.66E-01
53.002285,21.708313,56.4894791,3.63E-01
53.0113258,21.7168579,56.4891281,3.62E-01
53.0203514,21.7188721,56.4861908,3.61E-01
53.0293694,21.7168884,56.4858131,3.59E-01
53.0384216,21.7127075,56.4973946,3.56E-01
53.0474701,21.7109985,56.5232811,3.53E-01
53.0565186,21.7154846,56.5674477,3.54E-01
53.065567,21.7350159,56.6120567,3.57E-01
53.0746346,21.7870483,56.6621857,3.57E-01
53.083683,21.8343811,56.7930145,3.60E-01
53.0927086,21.8865356,56.8608475,3.62E-01
53.1017113,21.9378662,56.9414024,3.63E-01
53.1106834,21.995575,56.9906235,3.67E-01
53.1196404,22.0534363,57.0420456,3.69E-01
53.1286087,22.1158142,57.1279221,3.74E-01
53.1375999,22.183075,57.2065468,3.77E-01
53.1466141,22.2427063,57.2708435,3.75E-01
53.1556587,22.2953796,57.3446884,3.74E-01
53.164711,22.34375,57.4102097,3.68E-01
53.1737404,22.3921204,57.4803467,3.64E-01
53.1827774,22.4354248,57.5371552,3.56E-01
53.1918259,22.4771729,57.5903816,3.58E-01
53.2008629,22.5148926,57.650692,3.63E-01
53.2099113,22.5566406,57.7409134,3.72E-01
53.2189674,22.5911865,57.8249512,3.77E-01
53.2280273,22.6283264,57.8986816,3.85E-01
53.2370758,22.666626,57.9810905,3.95E-01
53.2460976,22.7072754,58.0622673,4.05E-01
53.2550888,22.7459717,58.1200294,4.22E-01
53.2640724,22.7782898,58.1693764,4.43E-01
53.2730598,22.7997131,58.2075233,4.62E-01
53.2820473,22.8286133,58.2449913,4.80E-01
53.2910538,22.8606262,58.2594109,4.97E-01
53.3000832,22.8893127,58.2368774,5.10E-01
53.3091164,22.9117737,58.2046318,5.23E-01
53.3181114,22.923645,58.1644478,5.31E-01
53.3271027,22.9200439,58.1176224,5.35E-01
53.3360939,22.903717,58.066864,5.37E-01
53.3451042,22.8721619,58.0579109,5.37E-01
53.3541565,22.8318176,58.0111694,5.34E-01
53.3631859,22.7826843,57.9776421,5.25E-01
53.3721886,22.7297058,57.9527855,5.14E-01
53.3811798,22.6776428,57.9227448,5.05E-01
53.3901329,22.6289673,57.8878174,4.95E-01
53.3990631,22.5881042,57.8593483,4.83E-01
53.4079704,22.5592346,57.828434,4.70E-01
53.4168701,22.5401001,57.7971878,4.54E-01
53.4257812,22.5271912,57.7817802,4.39E-01
53.4347191,22.5180664,57.7690201,4.23E-01
53.4437141,22.5104065,57.751812,4.06E-01
53.4527283,22.5050659,57.7337265,3.93E-01
53.4617424,22.502533,57.7062378,3.77E-01
53.4707451,22.4992371,57.679184,3.65E-01
53.4797592,22.494751,57.652153,3.58E-01
53.4888,22.4891052,57.6257629,3.52E-01
53.4978523,22.4822388,57.6073418,3.51E-01
53.506916,22.4713745,57.5928383,3.55E-01
53.5159645,22.4599304,57.5741882,3.58E-01
53.5250053,22.4487,57.5433655,3.63E-01
53.5340424,22.4315491,57.5144424,3.67E-01
53.5430717,22.4132385,57.4790726,3.73E-01
53.5521049,22.3921204,57.4425468,3.76E-01
53.5611382,22.368927,57.4083862,3.79E-01
53.5701828,22.346344,57.3707275,3.82E-01
53.5792236,22.3270569,57.3450966,3.85E-01
53.5882416,22.3084106,57.3286362,3.84E-01
53.5972404,22.2913513,57.3152771,3.81E-01
53.6062164,22.276886,57.3047333,3.78E-01
53.6151886,22.2644043,57.303627,3.75E-01
53.6241646,22.2563171,57.3192825,3.70E-01
53.6331596,22.2499695,57.3540077,3.65E-01
53.6421738,22.2459106,57.3914528,3.57E-01
53.6511803,22.2440796,57.4264336,3.47E-01
53.6601715,22.2461243,57.449585,3.37E-01
53.6691475,22.2495117,57.4778671,3.31E-01
53.678112,22.2546387,57.509655,3.29E-01
53.6870804,22.2639771,57.5422096,3.28E-01
53.6960449,22.2782898,57.5713577,3.27E-01
53.7050056,22.2990723,57.5983658,3.28E-01
53.7139473,22.3264771,57.6268959,3.30E-01
53.7228775,22.3605347,57.6610222,3.35E-01
53.7318192,22.4002991,57.703846,3.41E-01
53.7407951,22.4449158,57.7538605,3.48E-01
53.7497749,22.4938965,57.804615,3.56E-01
53.7587395,22.5421753,57.8516235,3.62E-01
53.7677269,22.5863342,57.894104,3.67E-01
53.7767067,22.6240234,57.9276962,3.73E-01
