Time (s),T (C),RH,v (m/s)
42.3271599,23.4996338,58.8799591,0.102083231
42.3361435,23.5004883,58.8845444,0.099537935
42.3451424,23.5016174,58.8886871,0.097547708
42.3541489,23.5027771,58.894146,0.095320521
42.363205,23.5037537,58.8997841,0.09397243
42.3722534,23.5049744,58.904068,0.091601302
42.3812904,23.5057068,58.9098091,0.090091522
42.3903542,23.5062561,58.9156876,0.087578993
42.3994179,23.5069885,58.9201584,0.086306535
42.4084778,23.5088196,58.9208603,0.084184884
42.4175339,23.5106812,58.921154,0.082394201
42.4265709,23.5122986,58.9221535,0.080132495
42.4355774,23.5133667,58.9240379,0.078018401
42.4445381,23.5149231,58.9236565,0.07607014
42.4535065,23.5161133,58.9240265,0.074057037
42.4624863,23.5169067,58.9251022,0.071747974
42.471405,23.5175476,58.9262428,0.069238787
42.4803238,23.5186768,58.9252586,0.067459646
42.4892654,23.5197754,58.9244537,0.065545818
42.4982071,23.5203552,58.9252701,0.063321412
42.5071106,23.5204773,58.9270782,0.06104009
42.5159912,23.5210876,58.927269,0.059540084
42.5248604,23.5220642,58.9257736,0.057955277
42.5337715,23.5229187,58.9236908,0.056391009
42.5427246,23.5230103,58.9230957,0.054407756
42.5516853,23.5238037,58.9195976,0.052916983
42.5606384,23.5243835,58.917099,0.050629156
42.5695763,23.524231,58.91745,0.050028684
42.5785065,23.5244751,58.9172897,0.048371055
42.5874252,23.5249329,58.9165039,0.046888608
42.5963211,23.5252075,58.9158897,0.045933932
42.6052361,23.5253601,58.9152565,0.04426693
42.6141548,23.5254211,58.9151726,0.043746715
42.6230927,23.5256042,58.9151459,0.041507376
42.6320686,23.5259094,58.9149895,0.040734067
42.6410637,23.5257568,58.9161568,0.039310738
42.6500969,23.5263062,58.9155121,0.037813211
42.6591415,23.5267944,58.9153709,0.036938276
42.6681862,23.5275574,58.9146843,0.035429559
42.6772232,23.5280457,58.9147339,0.034298177
42.6862259,23.5292053,58.9134293,0.033373227
42.6951904,23.5307007,58.9113998,0.032455617
42.7041245,23.5318604,58.9108772,0.032100956
42.713047,23.5333252,58.9097557,0.032023377
42.7219849,23.534729,58.9097786,0.031322997
42.7309608,23.536499,58.9090271,0.031329379
42.7399712,23.5379639,58.9100647,0.03159772
42.7489738,23.5396118,58.9111633,0.032240223
42.757988,23.5416565,58.9120216,0.033616818
42.767025,23.5437012,58.9130402,0.034087611
42.7760582,23.5455627,58.9158173,0.035663372
42.785099,23.5477905,58.9180069,0.037301301
42.7941246,23.5507202,58.9195671,0.039042134
42.8031387,23.553894,58.9212074,0.041614434
42.8121338,23.5567627,58.924633,0.042826022
42.8211098,23.5596619,58.9291687,0.045162259
42.8300858,23.563446,58.9325829,0.047394832
42.8390617,23.5673523,58.9364662,0.049681027
42.848053,23.5714417,58.9415627,0.051768353
42.8570518,23.5758667,58.9457207,0.054439876
42.8660736,23.5812988,58.9473534,0.056942207
42.8751259,23.5872192,58.9486427,0.05999268
42.8841934,23.5930481,58.9529343,0.063546107
42.8932724,23.5994568,58.9584808,0.066254717
42.9023552,23.6057739,58.9654694,0.069375781
42.911438,23.6119385,58.9746399,0.071822625
42.9204941,23.6184082,58.9843979,0.07428284
42.9295311,23.625061,58.9939995,0.076595937
42.9385681,23.6323242,59.001564,0.078894673
42.9476051,23.6394958,59.0099106,0.081454591
42.9566345,23.6466064,59.0191917,0.083978317
42.9656601,23.6547546,59.0266037,0.087049261
42.9747009,23.6626892,59.0354309,0.089259097
42.9837608,23.6705933,59.045826,0.09144611
42.9928246,23.6786499,59.0556564,0.093720166
43.001873,23.6870728,59.0647926,0.095628653
43.0109138,23.6949768,59.0744781,0.096410238
43.0199585,23.7027283,59.0843735,0.098097179
43.0290108,23.7106323,59.0938568,0.099261419
43.038044,23.7182312,59.103138,0.101259501
43.0470467,23.7256165,59.1116066,0.102644433
43.0560379,23.7322693,59.1210899,0.103128693
43.065033,23.7377014,59.1333084,0.105286381
43.0740395,23.7423096,59.1456108,0.106008057
43.0830345,23.7458496,59.1569061,0.10709104
43.0920258,23.7487183,59.1639519,0.108407335
43.1010208,23.7512817,59.1677895,0.109409569
43.1100197,23.7527466,59.1706467,0.109859421
43.1190147,23.7547302,59.1705742,0.11087719
43.1280289,23.7568665,59.16996,0.111328576
43.1370354,23.7591858,59.1668968,0.112480616
43.1460648,23.760437,59.1681595,0.11278676
43.1550789,23.7605896,59.1711273,0.112997838
43.1641045,23.7597961,59.1737404,0.112760394
43.1731224,23.758667,59.1747894,0.113147677
43.1821327,23.7565308,59.1759605,0.113506876
43.1911583,23.7534485,59.1774597,0.11379991
43.2002258,23.7498474,59.1775818,0.114026226
43.2092743,23.7462463,59.1751518,0.113522382
43.2183075,23.7423706,59.1718063,0.113324036
43.2273521,23.7375183,59.1692696,0.112914553
43.2363892,23.7327271,59.1650085,0.112651472
43.2454185,23.7284851,59.1576996,0.112761726
43.254425,23.723999,59.1502075,0.112050809
43.2634239,23.7192993,59.1431084,0.111158263
43.2724342,23.7145691,59.1354675,0.110774827
43.2814217,23.7102661,59.1294823,0.1099694
43.2903976,23.7058411,59.1221085,0.109268366
43.2993736,23.7012329,59.1159096,0.107796917
43.3083496,23.6967468,59.1100273,0.107400957
43.3173561,23.6926575,59.1040001,0.106404327
43.3263779,23.6886597,59.0991325,0.105008994
43.3353996,23.6850586,59.0947914,0.103456581
43.3444176,23.6818237,59.0910721,0.102209734
43.3534508,23.6794128,59.0867271,0.100560359
43.3624649,23.6767883,59.0846939,0.098955871
43.3714638,23.6746216,59.0840569,0.097783122
43.3804741,23.6732788,59.0827179,0.095561424
43.3895073,23.6721802,59.0820198,0.093698957
43.3985672,23.6713867,59.0824966,0.092541248
43.40765,23.6708069,59.084404,0.091173037
43.4167213,23.67099,59.0918121,0.089620226
43.4257698,23.6716003,59.0991783,0.08778937
43.4348221,23.6729431,59.1067848,0.08586799
43.4438744,23.6739502,59.1178474,0.084872461
43.4529266,23.6759644,59.1258545,0.083104744
43.461956,23.6816101,59.1218719,0.081936166
43.4709625,23.6864319,59.1206741,0.079846152
43.4799652,23.6911316,59.1195641,0.078660269
43.4889526,23.6964417,59.1166801,0.077257726
43.4979477,23.7015076,59.1128464,0.075632928
43.5069542,23.7053833,59.1073761,0.073851834
43.5159721,23.7079773,59.1066475,0.072312322
43.5249863,23.7102051,59.1071243,0.071434692
43.5339966,23.7122803,59.107029,0.069321737
43.5430145,23.7134399,59.1087799,0.06747983
43.5520363,23.7151184,59.1091156,0.066736512
43.5610466,23.7165527,59.1101875,0.065641506
43.5700722,23.7177734,59.1115875,0.064432224
43.5791016,23.7189026,59.1132812,0.063403539
43.5881271,23.7205505,59.1129112,0.062402809
43.5971985,23.7221985,59.1126099,0.061842988
43.6062775,23.7233276,59.1135025,0.060482796
43.6153145,23.7237244,59.115963,0.059790872
43.6243286,23.7247314,59.1160278,0.058492973
43.6333542,23.7259216,59.115715,0.057761134
43.6423798,23.7261658,59.1171684,0.056970172
43.6514015,23.7263489,59.1185265,0.055811153
43.6604462,23.7270508,59.117794,0.055887856
43.6694717,23.727478,59.1175156,0.054208549
43.6784859,23.7276306,59.1178055,0.052539862
43.6875076,23.7276917,59.1177711,0.052216848
43.6965294,23.7279968,59.117115,0.051045723
43.7055359,23.7281189,59.1163826,0.049937904
43.7145386,23.7280273,59.1162567,0.049022472
43.7235374,23.7278442,59.1161652,0.049129181
43.7325592,23.7281494,59.1143723,0.048095163
43.7415848,23.7281494,59.113163,0.047818304
43.750576,23.7276611,59.113018,0.047140595
43.759552,23.7275696,59.1117554,0.046730862
43.7685318,23.7281799,59.107811,0.046593328
43.7775307,23.728363,59.1054077,0.046499918
43.7865448,23.7280884,59.1039963,0.045607314
43.7955742,23.7279053,59.1023521,0.044771702
43.8045921,23.7280273,59.0998421,0.044324508
43.8135872,23.7276306,59.0988083,0.043675033
43.8225403,23.7271118,59.0980949,0.043224194
43.8314743,23.7267761,59.0968323,0.042965103
43.8404121,23.7268066,59.0945473,0.04226213
43.8493462,23.726532,59.0934105,0.04258079
43.8582802,23.7262268,59.0923538,0.041456317
43.8672256,23.7260437,59.0913048,0.041900626
43.8761749,23.7259827,59.089817,0.042132447
43.8851242,23.7261658,59.0879784,0.041470341
43.8941078,23.725708,59.0882645,0.041224734
43.9031563,23.725769,59.0870781,0.041502044
43.9122429,23.7259827,59.0858383,0.040716197
43.9213104,23.725708,59.0861969,0.041095056
43.9303513,23.7257385,59.0860138,0.041064638
43.9393654,23.7264404,59.0841408,0.041231845
43.948391,23.7264709,59.0845757,0.041210909
43.9574203,23.7268677,59.0838928,0.041010728
43.9664383,23.7270203,59.0839043,0.041174136
43.9754677,23.7276917,59.0830307,0.041750439
43.9844742,23.7284241,59.0819893,0.042145755
43.9934464,23.7282715,59.0837936,0.042467034
44.0024109,23.7289429,59.0835571,0.042520547
44.0113869,23.7295837,59.0831337,0.042764456
44.0203857,23.7297974,59.0842171,0.043172785
44.0293732,23.7300415,59.0855713,0.042924395
44.0383606,23.7306213,59.0859222,0.04228296
44.0473289,23.7312622,59.0863953,0.042681049
44.0562592,23.7317505,59.087635,0.043208877
44.0651474,23.7320557,59.0893745,0.043677503
44.0740662,23.7327271,59.0903473,0.043752147
44.0830803,23.7336426,59.0909309,0.044807124
44.0921059,23.7338257,59.0935822,0.044955865
44.1011276,23.7344971,59.0948753,0.045527815
44.1101685,23.7350159,59.0968742,0.047106459
44.1191978,23.7357178,59.0982971,0.047227849
44.128212,23.7365417,59.0995026,0.048191481
44.1372299,23.7374573,59.1002655,0.04819373
44.1462059,23.7387085,59.0997162,0.048297106
44.1551323,23.7403259,59.0984573,0.04806846
44.1640282,23.7408447,59.1002655,0.049615977
44.1729012,23.7416687,59.1017113,0.050538268
44.1817818,23.7419434,59.1058426,0.050672409
44.1907005,23.7425842,59.1092644,0.050808559
44.1995888,23.7425537,59.114666,0.050824416
44.2084656,23.7428589,59.1190758,0.050457614
44.2173538,23.7433167,59.1228409,0.050606043
44.2262573,23.7436218,59.1270103,0.05074774
44.2351837,23.7433472,59.1319084,0.051138616
44.2441635,23.7435608,59.1352272,0.051608807
44.2531776,23.7436218,59.1377869,0.051540766
44.2621803,23.7433167,59.1401939,0.052683041
44.2711945,23.7432556,59.1405869,0.052712979
44.2802429,23.7428284,59.1411247,0.053174046
44.289299,23.7427368,59.1404686,0.054453242
44.2983551,23.7420349,59.1406479,0.055059963
44.3074036,23.7410278,59.1417542,0.055325713
44.316452,23.7401733,59.1430054,0.055554406
44.3255043,23.7393188,59.1451874,0.056242036
44.3345642,23.7390442,59.1456413,0.056516101
44.3436165,23.7381287,59.1473045,0.057582526
44.3526535,23.7377014,59.1475906,0.05771131
44.3616562,23.7374573,59.1470184,0.05883068
44.3706322,23.7366028,59.1479416,0.059150434
44.3795967,23.7356873,59.1483841,0.059157679
44.3885803,23.7355652,59.1469154,0.059736945
44.3975983,23.7354736,59.1439362,0.059786453
44.4066238,23.7345886,59.1425018,0.06039273
44.415638,23.7337646,59.1403008,0.059973095
44.4246674,23.7326965,59.1402817,0.06020955
44.4336891,23.731842,59.1425552,0.060469859
44.4427032,23.7313538,59.1439323,0.060600264
44.4517212,23.7308044,59.1450806,0.060262655
44.4607353,23.7305298,59.1454277,0.061126096
44.4697304,23.7303467,59.1451225,0.060990243
44.4787216,23.7297668,59.1459808,0.061353673
44.4877129,23.7294006,59.1461792,0.06147485
44.4966927,23.7294312,59.1449013,0.061600822
44.5056305,23.7289734,59.1453094,0.061801586
44.514576,23.7288513,59.14505,0.062265893
44.5234909,23.7288513,59.1443901,0.062487514
44.532383,23.7293091,59.1423874,0.062832129
44.5412865,23.7292786,59.1420898,0.063295649
44.5502014,23.729187,59.1422577,0.063633679
44.5591316,23.730011,59.1400757,0.063958863
44.5681267,23.7307129,59.1384773,0.064471882
44.5771637,23.7309875,59.1384583,0.064902793
44.5862007,23.7314453,59.1381912,0.06517901
44.5952263,23.7321472,59.1371613,0.066345902
44.6042328,23.7328186,59.1362076,0.067362262
44.6132393,23.7331238,59.1365738,0.068245418
44.6222153,23.7333069,59.1375694,0.068480615
44.631176,23.7340088,59.1371078,0.069873732
44.6401443,23.7342224,59.138382,0.070131475
44.6491318,23.7342529,59.1407967,0.071861682
44.6581497,23.7346497,59.1428299,0.071741712
44.6671181,23.7354126,59.1440964,0.072505315
44.6760712,23.7359009,59.1467781,0.073007453
44.6850166,23.7367249,59.1483879,0.073630488
44.6939507,23.7377014,59.149807,0.074642105
44.7028961,23.7391663,59.1507301,0.074799052
44.7118835,23.7406616,59.1518097,0.076174589
44.720871,23.7415771,59.1552544,0.076764438
44.7298241,23.7426147,59.1584969,0.077337487
44.7387657,23.743866,59.1616745,0.077351972
44.7477188,23.7443237,59.1669197,0.077605443
44.7566872,23.7447205,59.1720505,0.078512895
44.7656593,23.7449036,59.1775589,0.078370741
44.7746239,23.7454834,59.1813011,0.078780755
44.7835922,23.7453613,59.1868401,0.079241212
44.792572,23.7453918,59.1903076,0.079755746
44.8016014,23.7450867,59.1934662,0.079614689
44.8106461,23.7449951,59.1950531,0.080479183
44.8196793,23.7443848,59.1972351,0.080509049
44.8287048,23.7437744,59.198864,0.0810552
44.8377419,23.743042,59.1999779,0.081342431
44.8467293,23.7423706,59.1997795,0.082112817
44.8556633,23.7413025,59.2001572,0.082635976
44.8645935,23.7408752,59.1981888,0.083159095
44.8735619,23.7410889,59.1955719,0.083566408
44.8825455,23.7402344,59.19627,0.083839437
44.8914833,23.7391968,59.1960678,0.084515848
44.9004364,23.7380371,59.1950607,0.08518842
44.9094086,23.7370911,59.1917229,0.085803949
44.9183426,23.7354126,59.189106,0.085720067
44.9272575,23.7329712,59.1873627,0.087113053
44.9361725,23.7302856,59.185051,0.087207354
44.9450989,23.7269287,59.1827927,0.087948748
44.954071,23.723175,59.1794662,0.089088334
44.9630928,23.7181091,59.1777153,0.089791903
44.9721298,23.7127075,59.174324,0.090527805
44.9811592,23.7067871,59.1702156,0.091275183
44.9901733,23.7001343,59.1662292,0.092320192
44.9991913,23.6931152,59.1605797,0.093343953
45.0082321,23.6854858,59.1549454,0.094333912
45.0172653,23.6783752,59.1459732,0.095016993
45.0262833,23.6706543,59.1369019,0.096198516
45.0352974,23.6624146,59.1272774,0.097244095
45.0443344,23.6543884,59.1159744,0.097786144
45.0533791,23.6464844,59.1022034,0.098769468
45.0624008,23.6374817,59.0904655,0.099900105
45.0714188,23.6283569,59.0778809,0.100653951
45.080452,23.6194153,59.0633621,0.101617903
45.0894814,23.6095581,59.0505829,0.102685088
45.0984993,23.5994873,59.037941,0.103546659
45.1075363,23.5892944,59.0247879,0.104157822
45.1165771,23.5789795,59.0117149,0.105517777
45.1256104,23.568512,58.9990616,0.105824946
45.1346397,23.558197,58.9853477,0.107286726
45.1436615,23.5483704,58.9703979,0.10757419
45.15271,23.5393677,58.9542503,0.108618811
45.1617508,23.5301514,58.9425316,0.109357674
45.1707726,23.5211487,58.9309769,0.110048871
45.1797867,23.5130005,58.9179993,0.110730146
45.1887932,23.5051575,58.9055367,0.11084895
45.1977882,23.4978638,58.8927994,0.111297203
45.206768,23.4906921,58.8811111,0.111579113
45.2157249,23.4841919,58.8691101,0.111827566
45.224678,23.4783325,58.8563995,0.112483686
45.2336502,23.4732056,58.8431435,0.113387403
45.2426453,23.4683533,58.8316727,0.113794672
45.2516289,23.4644165,58.8194542,0.114611027
45.2606087,23.4608459,58.8074074,0.115002178
45.2695961,23.4579773,58.7919121,0.115742046
45.2785988,23.4544678,58.7799911,0.116671464
45.2875977,23.4508057,58.7714386,0.11676996
45.296566,23.4476013,58.7645454,0.117720482
45.3055038,23.4450989,58.7585564,0.118676604
45.3144569,23.4430237,58.7539864,0.118937581
45.3234749,23.4417114,58.7501411,0.119597555
45.3325348,23.4409485,58.7474098,0.12000056
45.3416214,23.4404907,58.7464256,0.121440067
45.3507195,23.4403992,58.7474823,0.121184465
45.3598022,23.4413452,58.7478828,0.121783371
45.3688507,23.4420776,58.7516441,0.122990515
45.3778648,23.443512,58.7554321,0.123200792
45.3868599,23.4450378,58.760685,0.124457895
45.3958664,23.447113,58.7667694,0.124894398
45.4049149,23.4497986,58.7728271,0.125263897
45.4139977,23.4520874,58.7811241,0.12608702
45.423069,23.4547729,58.789444,0.127131492
45.4321136,23.4580994,58.7968102,0.127422041
45.4411011,23.4608765,58.8062515,0.128648753
45.4500771,23.4638672,58.8153076,0.128680394
45.4591103,23.4671936,58.823658,0.129770063
45.4681358,23.4704285,58.8324547,0.130634666
45.477169,23.4738464,58.8404312,0.131205265
45.4862099,23.4773254,58.8475647,0.131826389
45.4952431,23.4810181,58.8534355,0.133018559
45.5042992,23.4847717,58.858223,0.13378375
45.5133247,23.4878845,58.8637238,0.134246191
45.5223503,23.4909363,58.8682594,0.135372183
45.531395,23.4934692,58.872551,0.136267664
45.5404243,23.4958191,58.875061,0.137067155
45.5494576,23.4976196,58.877079,0.137436507
45.5584831,23.4985352,58.8793335,0.138614405
45.5674858,23.4995117,58.8797226,0.140028103
45.5764847,23.4997253,58.8802872,0.141355884
45.5854988,23.4989929,58.8818436,0.142012567
45.5945358,23.4985046,58.8813667,0.143060823
45.6035881,23.497406,58.8809738,0.144333562
45.6126289,23.4957581,58.8805199,0.145100804
45.6216698,23.4933472,58.8808594,0.14558529
45.6307106,23.4911194,58.8789291,0.147707844
45.6396866,23.4884644,58.877079,0.148255176
45.6486511,23.4857788,58.8747025,0.150322
45.6576271,23.4826355,58.8731003,0.150814223
45.6665955,23.4796143,58.8708534,0.151449857
45.6755714,23.4766541,58.8685341,0.152118563
45.6845818,23.4733887,58.8667336,0.152906044
45.6935959,23.4699402,58.8652191,0.154043715
45.7026176,23.4655151,58.8645592,0.154805806
45.7116508,23.4623718,58.8570938,0.15521352
45.7206879,23.460022,58.8478508,0.155763476
45.7297287,23.4575806,58.8407631,0.156179005
45.7387581,23.4549866,58.835495,0.157252355
45.747776,23.4519043,58.8327179,0.157127258
45.7568016,23.4481201,58.8322868,0.157223417
45.765831,23.4451294,58.8297348,0.158009172
45.7748833,23.4425354,58.8258553,0.157951318
45.7839432,23.4401855,58.8216667,0.158861672
45.7929955,23.4378662,58.8192596,0.159773073
45.8020439,23.4355164,58.8179283,0.159977233
45.8110733,23.4335632,58.8167114,0.160449431
45.820076,23.4315186,58.81633,0.161357687
45.8290787,23.4295959,58.81604,0.161695702
45.8380623,23.4276733,58.8159981,0.162187654
45.847065,23.4263916,58.8151093,0.162677604
45.8560677,23.4241028,58.8176956,0.163309473
45.8650665,23.4217529,58.8215179,0.163815796
45.874054,23.4195557,58.8250389,0.163970998
45.8830338,23.4189453,58.8238068,0.164237801
45.8920212,23.4179382,58.8234901,0.164060802
45.9010201,23.4170532,58.8228226,0.164048407
45.9100227,23.4163818,58.8212013,0.1644305
45.9190407,23.4158325,58.8189774,0.164832038
45.9280663,23.4147034,58.8180885,0.165072859
45.9371109,23.4137878,58.8162956,0.165013608
45.9461365,23.4134827,58.8121109,0.164933464
45.9551468,23.4126587,58.8094482,0.165114934
45.9641762,23.4119873,58.8056984,0.165010463
45.9732323,23.4107056,58.8045425,0.164678614
45.9822502,23.4095154,58.8029251,0.164153542
45.9912567,23.4081116,58.8010483,0.163118998
46.0002518,23.4069214,58.7974434,0.163890559
46.0092201,23.4058228,58.7932701,0.162980379
46.0181541,23.405365,58.7866478,0.162668411
46.0270729,23.4039917,58.7826729,0.163032483
46.0359993,23.4025879,58.7782249,0.162300886
46.0449371,23.4016113,58.7720795,0.161990606
46.0539093,23.4007568,58.7660561,0.161439732
46.062912,23.3993835,58.7612686,0.160914146
46.071907,23.3984375,58.7549324,0.160097354
46.0809021,23.3976135,58.7473793,0.159019293
46.089901,23.3973083,58.7386322,0.159001645
46.098877,23.3968506,58.7303047,0.157731108
46.1078453,23.395813,58.7244453,0.15653018
46.1168404,23.3946228,58.7194252,0.155896581
46.1258507,23.3937073,58.7133408,0.155421559
46.1348648,23.3928223,58.706974,0.1550398
46.1438942,23.3917542,58.7012939,0.15369572
46.152916,23.3907776,58.6961746,0.152725257
46.1619453,23.3894043,58.6923409,0.152067383
46.1709785,23.388092,58.6887016,0.150652024
46.1800079,23.3865967,58.6868896,0.148248606
46.1890335,23.385498,58.6845856,0.147709574
46.1980629,23.3841553,58.684021,0.145770451
46.2071037,23.3829041,58.6837006,0.145229588
46.2161255,23.381958,58.6834793,0.144567947
46.2251167,23.3814392,58.6827621,0.142952291
46.2340927,23.3807068,58.6841927,0.14230316
46.2430801,23.380127,58.6857033,0.141407559
46.2520828,23.3799438,58.6869583,0.14008582
46.2610893,23.3797607,58.6895714,0.140355589
46.2701035,23.380249,58.6911507,0.138880499
46.2791023,23.3803101,58.6947975,0.137961704
46.2881126,23.3807678,58.6982117,0.137483214
46.2971001,23.3818054,58.7012062,0.136260876
46.3060455,23.382782,58.7052116,0.135075055
46.3149796,23.3836975,58.7102776,0.134096572
46.3239288,23.3852844,58.7142639,0.134037172
46.3329163,23.3869324,58.719326,0.133561574
46.3419266,23.3881226,58.7259712,0.13315827
46.350914,23.3894348,58.7331963,0.132934218
46.3599091,23.3912659,58.7388344,0.132803514
46.3689194,23.3926697,58.7460098,0.13241684
46.3779526,23.3944092,58.7521896,0.132199636
46.3869629,23.3961487,58.7582283,0.131884947
46.3959541,23.3975525,58.7652931,0.131914979
46.4049454,23.3998718,58.7690773,0.131534979
46.4139481,23.4012146,58.7750626,0.131661038
46.4229813,23.4028931,58.7770653,0.131323195
46.4320221,23.4046021,58.7777367,0.130772201
46.441021,23.4059143,58.7789421,0.131291465
46.4500008,23.4069214,58.7807961,0.131784677
46.4589882,23.4100952,58.7782936,0.131163201
46.4680099,23.4131775,58.7749062,0.132038683
46.4770241,23.4154968,58.7744102,0.132239426
46.4860573,23.4172668,58.776474,0.131549472
46.4950714,23.4187927,58.7795334,0.131663702
46.5040741,23.4197083,58.7839584,0.132569129
46.5130806,23.4207458,58.7865181,0.133092006
46.5221024,23.4211121,58.7884789,0.133401068
46.5311165,23.4212952,58.7881088,0.133800999
46.5401192,23.4212952,58.7873802,0.134712505
46.5491028,23.4212341,58.7863312,0.134349339
46.5580826,23.4207153,58.7859764,0.134930219
46.5670547,23.4202576,58.7849197,0.134677876
46.5760231,23.4194031,58.7843971,0.134469934
46.5849762,23.4188538,58.7830353,0.13515726
46.5939293,23.4178162,58.7827568,0.134736509
46.6028938,23.4172058,58.7812347,0.134771139
46.6118774,23.4165649,58.7795181,0.134484701
46.6208611,23.4157104,58.7787094,0.135228413
46.6298523,23.4143677,58.7793236,0.135430966
46.638813,23.4140625,58.7769852,0.135727695
46.6477852,23.4136963,58.7751808,0.136086622
46.6568146,23.4128418,58.7743683,0.136588864
46.6658783,23.412323,58.7729263,0.137066452
46.6749306,23.4118958,58.771534,0.137624306
46.6839676,23.4116211,58.7693748,0.138588409
46.6929665,23.4111328,58.7685242,0.139001642
46.7019539,23.4103699,58.7681236,0.139887643
46.7109566,23.4103699,58.7658463,0.139685387
46.7199593,23.4100952,58.764286,0.140668429
46.7289543,23.4094849,58.7637024,0.141273285
46.7379379,23.4092407,58.762352,0.140828082
46.7469254,23.4088745,58.761013,0.141570967
46.7559242,23.4085388,58.759243,0.141459492
46.7649155,23.4074402,58.7595596,0.1421564
46.7739182,23.4067078,58.75877,0.141801152
46.7829819,23.406189,58.7549133,0.141657514
46.7920265,23.4055786,58.7520294,0.141459915
46.8010445,23.4049072,58.7489433,0.141321863
46.8100624,23.40448,58.7454605,0.141661691
46.8191071,23.4043579,58.7410927,0.141693703
46.8281441,23.4037781,58.7380524,0.142038488
46.8371811,23.4032593,58.7351723,0.141869149
46.8462334,23.402832,58.732338,0.142142126
46.8553047,23.4028015,58.7287178,0.141863669
46.8643646,23.4022827,58.7264595,0.142622943
46.8734283,23.401886,58.7245483,0.142231308
46.8824692,23.4014587,58.7227325,0.142588648
46.8914833,23.4015198,58.7201004,0.14264698
46.9004974,23.4012451,58.7183952,0.142714133
46.9095306,23.4008789,58.7177086,0.1432276
46.9185791,23.4007263,58.7164001,0.143432359
46.9276314,23.4002991,58.7162361,0.144190902
46.9366837,23.3998718,58.716774,0.145055075
46.9457359,23.3994751,58.7171974,0.144916873
46.9547539,23.3985291,58.7196007,0.14631194
46.9637375,23.3985901,58.719593,0.146398311
46.9727287,23.3980408,58.7212753,0.146833516
46.9817238,23.3979187,58.7224426,0.146357069
46.990696,23.397644,58.7240219,0.146032238
46.99963,23.3973083,58.7264709,0.144911794
47.0085754,23.3969421,58.7289581,0.144321185
47.0175934,23.3968811,58.7305832,0.143488036
47.0265846,23.3969421,58.7321625,0.143463309
47.0355644,23.396759,58.7344704,0.142932702
47.0445557,23.3960571,58.738327,0.141876077
47.0535202,23.3957825,58.7406998,0.141260475
47.0624428,23.3954773,58.7431679,0.139860035
47.0713577,23.39505,58.745945,0.137565521
47.0802956,23.3946533,58.7482529,0.135879561
47.0892868,23.3947449,58.7484436,0.133680681
47.0982895,23.3948059,58.7487144,0.131570271
47.1072922,23.3947144,58.7490959,0.130685725
47.1163025,23.3944092,58.7494202,0.129497234
47.1253471,23.3944702,58.7484055,0.129134316
47.134388,23.3942261,58.7482643,0.128211831
47.1434288,23.3937683,58.7477608,0.126111605
47.1524925,23.3934937,58.7466888,0.124181647
47.1615677,23.3930359,58.7455559,0.122035309
47.1706352,23.3930359,58.7431068,0.119588268
47.1796799,23.3924866,58.7415771,0.117804103
47.1886978,23.3920593,58.7394066,0.116736949
47.1977043,23.3920288,58.7361031,0.114924287
47.2066994,23.3914185,58.7341614,0.113361168
47.2157097,23.3906555,58.7326813,0.111932758
47.2247086,23.3903198,58.7299995,0.108605231
47.2337036,23.3900452,58.7268219,0.106218688
47.2426949,23.3894348,58.7249298,0.103779496
47.2516937,23.3886414,58.7236099,0.101477447
47.2606964,23.3881836,58.7216301,0.09963629
47.2697067,23.3876343,58.7198906,0.097233265
47.2787056,23.3869934,58.7187004,0.096031224
47.2876968,23.3863831,58.7178421,0.094662616
47.2966881,23.386261,58.7158546,0.093178137
47.3056908,23.3856201,58.7156487,0.092231368
47.3147087,23.3850403,58.7156525,0.091597133
47.3237419,23.3847961,58.7149734,0.090097539
47.332798,23.3847351,58.7142525,0.089602117
47.3418503,23.3848267,58.7135544,0.088762857
47.3508797,23.3840942,58.7151718,0.087904791
47.3598938,23.3838196,58.7161598,0.085592953
47.3689194,23.3839722,58.7161903,0.083651375
47.3779755,23.3841248,58.7162132,0.084316505
47.3870239,23.3834229,58.7193184,0.084420372
47.3960609,23.3833618,58.7205963,0.084206515
47.4051056,23.3835144,58.7215767,0.0849304
47.4141464,23.3830872,58.724205,0.084778742
47.4231834,23.3823853,58.7279663,0.085183797
47.4322205,23.382019,58.730751,0.085236156
47.4412308,23.3815002,58.7340126,0.085611532
47.4502182,23.381073,58.736969,0.085355857
47.459198,23.3808899,58.7389526,0.086078823
47.4682045,23.3803406,58.742321,0.086258957
47.4772491,23.3804932,58.7433891,0.086133356
47.4862785,23.3802795,58.745182,0.086223613
47.4953041,23.3798828,58.7475166,0.086337796
47.5043411,23.3796692,58.7490311,0.08687481
47.5133858,23.3794556,58.7502594,0.087346148
47.5224266,23.3789062,58.7524948,0.087806782
47.5314713,23.3785095,58.7539749,0.08762524
47.5405083,23.3782349,58.7551537,0.08756634
47.5495415,23.3777466,58.7566261,0.087696271
47.5585861,23.3774414,58.7572746,0.087820184
47.567585,23.3765564,58.7592888,0.088088648
47.5765724,23.375885,58.7604332,0.087965736
47.5856056,23.3751526,58.7613831,0.088811288
47.5946465,23.3742981,58.7627182,0.088777084
47.603714,23.3733521,58.7636604,0.088708762
47.6127968,23.3724976,58.7643852,0.088936327
47.6218758,23.3714905,58.765274,0.089378243
